@2018-10-14 Sunday 02:11:28 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.306210, eval_validate: 0.465476, train_avg_loss: 2.644188, validate_avg_loss: 1.954410, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:10:41 [logger.py -- write]68 : INFO - epoch: 3, lr: 0.000100, eval_train: 0.286833, eval_validate: 0.419711, train_avg_loss: 2.684224, validate_avg_loss: 1.974614, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:11:40 [logger.py -- write]68 : INFO - epoch: 4, lr: 0.000100, eval_train: 0.312324, eval_validate: 0.444801, train_avg_loss: 2.520252, validate_avg_loss: 1.970687, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:12:39 [logger.py -- write]68 : INFO - epoch: 5, lr: 0.000100, eval_train: 0.345444, eval_validate: 0.478723, train_avg_loss: 2.378558, validate_avg_loss: 1.704194, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:13:37 [logger.py -- write]68 : INFO - epoch: 6, lr: 0.000100, eval_train: 0.369129, eval_validate: 0.474709, train_avg_loss: 2.266562, validate_avg_loss: 1.705350, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:14:34 [logger.py -- write]68 : INFO - epoch: 7, lr: 0.000100, eval_train: 0.385187, eval_validate: 0.486351, train_avg_loss: 2.178163, validate_avg_loss: 1.655171, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:17:53 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.147933, eval_validate: 0.239663, train_avg_loss: 3.534132, validate_avg_loss: 2.917965, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:18:56 [logger.py -- write]68 : INFO - epoch: 2, lr: 0.000100, eval_train: 0.225813, eval_validate: 0.347451, train_avg_loss: 2.982821, validate_avg_loss: 2.365365, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:21:54 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.136692, eval_validate: 0.216379, train_avg_loss: 3.552244, validate_avg_loss: 3.103115, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:22:57 [logger.py -- write]68 : INFO - epoch: 2, lr: 0.000100, eval_train: 0.222802, eval_validate: 0.275592, train_avg_loss: 3.017642, validate_avg_loss: 2.793700, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:24:00 [logger.py -- write]68 : INFO - epoch: 3, lr: 0.000100, eval_train: 0.272983, eval_validate: 0.339221, train_avg_loss: 2.713904, validate_avg_loss: 2.429326, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:25:01 [logger.py -- write]68 : INFO - epoch: 4, lr: 0.000100, eval_train: 0.323163, eval_validate: 0.410076, train_avg_loss: 2.517209, validate_avg_loss: 2.002765, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:26:03 [logger.py -- write]68 : INFO - epoch: 5, lr: 0.000100, eval_train: 0.345845, eval_validate: 0.450020, train_avg_loss: 2.396488, validate_avg_loss: 1.806772, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:27:03 [logger.py -- write]68 : INFO - epoch: 6, lr: 0.000100, eval_train: 0.366720, eval_validate: 0.457648, train_avg_loss: 2.261233, validate_avg_loss: 1.827139, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:28:04 [logger.py -- write]68 : INFO - epoch: 7, lr: 0.000100, eval_train: 0.384986, eval_validate: 0.484544, train_avg_loss: 2.187816, validate_avg_loss: 1.661029, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:29:07 [logger.py -- write]68 : INFO - epoch: 8, lr: 0.000100, eval_train: 0.399438, eval_validate: 0.530911, train_avg_loss: 2.116794, validate_avg_loss: 1.507712, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:30:10 [logger.py -- write]68 : INFO - epoch: 9, lr: 0.000100, eval_train: 0.410277, eval_validate: 0.563228, train_avg_loss: 2.053166, validate_avg_loss: 1.385224, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:31:13 [logger.py -- write]68 : INFO - epoch: 10, lr: 0.000100, eval_train: 0.423123, eval_validate: 0.572059, train_avg_loss: 1.974406, validate_avg_loss: 1.345097, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:32:15 [logger.py -- write]68 : INFO - epoch: 11, lr: 0.000100, eval_train: 0.438378, eval_validate: 0.561020, train_avg_loss: 1.938313, validate_avg_loss: 1.360148, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:33:15 [logger.py -- write]68 : INFO - epoch: 12, lr: 0.000100, eval_train: 0.454637, eval_validate: 0.501204, train_avg_loss: 1.816302, validate_avg_loss: 1.603042, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:34:16 [logger.py -- write]68 : INFO - epoch: 13, lr: 0.000100, eval_train: 0.459655, eval_validate: 0.594540, train_avg_loss: 1.800202, validate_avg_loss: 1.228126, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:35:20 [logger.py -- write]68 : INFO - epoch: 14, lr: 0.000100, eval_train: 0.476515, eval_validate: 0.546166, train_avg_loss: 1.719129, validate_avg_loss: 1.417046, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:36:22 [logger.py -- write]68 : INFO - epoch: 15, lr: 0.000100, eval_train: 0.501606, eval_validate: 0.585106, train_avg_loss: 1.667642, validate_avg_loss: 1.262006, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:37:24 [logger.py -- write]68 : INFO - epoch: 16, lr: 0.000100, eval_train: 0.504014, eval_validate: 0.623043, train_avg_loss: 1.604081, validate_avg_loss: 1.098955, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:38:28 [logger.py -- write]68 : INFO - epoch: 17, lr: 0.000100, eval_train: 0.518065, eval_validate: 0.622441, train_avg_loss: 1.588085, validate_avg_loss: 1.216305, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:44:47 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.333942, eval_validate: 0.093537, train_avg_loss: 2.160140, validate_avg_loss: 9.224006, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:45:12 [logger.py -- write]68 : INFO - epoch: 2, lr: 0.000100, eval_train: 0.407847, eval_validate: 0.101566, train_avg_loss: 1.847830, validate_avg_loss: 8.958958, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:45:37 [logger.py -- write]68 : INFO - epoch: 3, lr: 0.000100, eval_train: 0.418796, eval_validate: 0.097752, train_avg_loss: 1.787053, validate_avg_loss: 10.321901, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:46:03 [logger.py -- write]68 : INFO - epoch: 4, lr: 0.000100, eval_train: 0.445255, eval_validate: 0.093938, train_avg_loss: 1.704131, validate_avg_loss: 10.006817, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:48:30 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.318431, eval_validate: 0.091730, train_avg_loss: 2.155343, validate_avg_loss: 8.371808, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:48:56 [logger.py -- write]68 : INFO - epoch: 2, lr: 0.000100, eval_train: 0.373175, eval_validate: 0.097752, train_avg_loss: 1.880242, validate_avg_loss: 9.372755, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:49:21 [logger.py -- write]68 : INFO - epoch: 3, lr: 0.000100, eval_train: 0.412409, eval_validate: 0.113007, train_avg_loss: 1.731335, validate_avg_loss: 9.566760, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:49:45 [logger.py -- write]68 : INFO - epoch: 4, lr: 0.000100, eval_train: 0.442518, eval_validate: 0.119229, train_avg_loss: 1.628628, validate_avg_loss: 9.593495, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-14 Sunday 11:57:37 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.306118, eval_validate: 0.457848, train_avg_loss: 2.643794, validate_avg_loss: 1.894994, gpu_index: 3, net: resnet50, save: /home1/sas/results_model/pytorch/model.pth
@2018-10-24 Wednesday 21:32:40 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 166.917297, validate_avg_loss: 152.060074, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:36:17 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 156.978256, validate_avg_loss: 154.226776, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:37:18 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 175.438171, validate_avg_loss: 157.893967, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:38:21 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 150.494843, validate_avg_loss: 146.037033, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:42:34 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 168.319351, validate_avg_loss: 153.595261, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:46:11 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 162.964035, validate_avg_loss: 160.230453, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:52:02 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 162.398697, validate_avg_loss: 154.551117, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:53:45 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 167.956192, validate_avg_loss: 155.295685, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:57:10 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 145.237885, validate_avg_loss: 138.330139, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 21:59:25 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 178.307068, validate_avg_loss: 167.671829, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:00:43 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 169.256546, validate_avg_loss: 155.607651, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:02:25 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 160.218277, validate_avg_loss: 154.148987, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:16:03 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 161.099594, validate_avg_loss: 151.436508, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:18:06 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 170.490677, validate_avg_loss: 165.357574, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:26:32 [logger.py -- write]68 : INFO - epoch: 0, lr: 0.000111, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 167.306107, validate_avg_loss: 153.872574, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:26:40 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 40.605762, validate_avg_loss: 40.935291, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:26:47 [logger.py -- write]68 : INFO - epoch: 2, lr: 0.000100, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 10.437784, validate_avg_loss: 9.228673, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:26:55 [logger.py -- write]68 : INFO - epoch: 3, lr: 0.000100, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 4.562104, validate_avg_loss: 4.765085, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-24 Wednesday 22:27:02 [logger.py -- write]68 : INFO - epoch: 4, lr: 0.000100, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 1.885556, validate_avg_loss: 2.173931, gpu_index: 0, net: se_resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-25 Thursday 20:36:41 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.000000, eval_validate: 0.000000, train_avg_loss: 8.064239, validate_avg_loss: 8.012840, gpu_index: 0, net: resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-25 Thursday 20:37:20 [logger.py -- write]68 : INFO - epoch: 2, lr: 0.000100, eval_train: 0.666667, eval_validate: 1.000000, train_avg_loss: 5.867147, validate_avg_loss: 7.410833, gpu_index: 0, net: resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-25 Thursday 20:41:01 [logger.py -- write]68 : INFO - epoch: 1, lr: 0.000100, eval_train: 0.333333, eval_validate: 1.000000, train_avg_loss: 8.173447, validate_avg_loss: 7.922447, gpu_index: 0, net: resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-25 Thursday 20:41:20 [logger.py -- write]68 : INFO - epoch: 2, lr: 0.000100, eval_train: 1.000000, eval_validate: 1.000000, train_avg_loss: 5.893770, validate_avg_loss: 7.137627, gpu_index: 0, net: resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
@2018-10-25 Thursday 20:41:47 [logger.py -- write]68 : INFO - epoch: 3, lr: 0.000100, eval_train: 1.000000, eval_validate: 1.000000, train_avg_loss: 4.007333, validate_avg_loss: 6.120494, gpu_index: 0, net: resnet50, save: /Users/lidandan/Documents/others_pro/model/crop_degree/val_eval_best.pth
